2.399999999999999911e+00, 6.527730000000000032e+00, 7.113889999999999603e+00, 6.519352576644693364e+00, 7.112169867330469408e+00, 1.994937468744810774e-02, 7.644814741155016025e-01
2.500000000000000000e+00, 6.518830000000000346e+00, 7.111970000000000347e+00, 6.520236929179492158e+00, 7.111545006836332838e+00, 2.048341210224575298e-02, 7.549458090915734942e-01
2.600000000000000089e+00, 6.527790000000000425e+00, 7.109309999999999796e+00, 6.521116760097370957e+00, 7.110942477040878451e+00, 2.101471903059637381e-02, 7.457509210320746318e-01
2.700000000000000178e+00, 6.524210000000000065e+00, 7.109440000000000204e+00, 6.521964162329171977e+00, 7.110369969203081730e+00, 2.152644312179009117e-02, 7.370141821663116488e-01
2.799999999999999822e+00, 6.524750000000000050e+00, 7.109409999999999563e+00, 6.522820946300128320e+00, 7.109826786394548570e+00, 2.204383260040303910e-02, 7.287249570392121401e-01
2.899999999999999911e+00, 6.511160000000000281e+00, 7.109379999999999811e+00, 6.523654570038531553e+00, 7.109326695687827602e+00, 2.254723621904263647e-02, 7.210933376527761673e-01
3.000000000000000000e+00, 6.526259999999999728e+00, 7.107210000000000250e+00, 6.524448792577921985e+00, 7.108868661601196237e+00, 2.302684648194145561e-02, 7.141035220689109231e-01
3.100000000000000089e+00, 6.521279999999999966e+00, 7.111629999999999896e+00, 6.525222776700868366e+00, 7.108455885801631347e+00, 2.349423529335787839e-02, 7.078043692314863744e-01
3.200000000000000178e+00, 6.538750000000000284e+00, 7.110579999999999679e+00, 6.525987582110621688e+00, 7.108085453117408470e+00, 2.395608131943484723e-02, 7.021513922489284187e-01
3.299999999999999822e+00, 6.522140000000000271e+00, 7.107619999999999827e+00, 6.526706000635662974e+00, 7.107740758605990194e+00, 2.438991551649866488e-02, 6.968911918885054568e-01
3.399999999999999911e+00, 6.524420000000000108e+00, 7.104470000000000063e+00, 6.527388088174112646e+00, 7.107408561028761618e+00, 2.480181037897252055e-02, 6.918217006213558395e-01
3.500000000000000000e+00, 6.525579999999999714e+00, 7.102079999999999949e+00, 6.528060898208206453e+00, 7.107091449734352473e+00, 2.520810279870207976e-02, 6.869824331253874261e-01
3.600000000000000089e+00, 6.531439999999999912e+00, 7.102450000000000152e+00, 6.528747754467349118e+00, 7.106790859696642038e+00, 2.562287736714223899e-02, 6.823952877768928449e-01
3.700000000000000178e+00, 6.532849999999999824e+00, 7.104960000000000164e+00, 6.529406054151856154e+00, 7.106504347511665820e+00, 2.602040736546607641e-02, 6.780229770821959434e-01
3.799999999999999822e+00, 6.535759999999999792e+00, 7.106740000000000279e+00, 6.530088097075132048e+00, 7.106223728546558149e+00, 2.643227528600090859e-02, 6.737405996943829356e-01
3.899999999999999911e+00, 6.522269999999999790e+00, 7.111170000000000435e+00, 6.530736847430554270e+00, 7.105936504938497045e+00, 2.682403869372106814e-02, 6.693574323488152844e-01
4.000000000000000000e+00, 6.535059999999999647e+00, 7.109740000000000393e+00, 6.531366189474600681e+00, 7.105622523436462501e+00, 2.720408192874439537e-02, 6.645659269564823113e-01
4.099999999999999645e+00, 6.532610000000000028e+00, 7.110899999999999999e+00, 6.531967609478550152e+00, 7.105291762183528093e+00, 2.756726377249841403e-02, 6.595183546735914337e-01
4.200000000000000178e+00, 6.530280000000000307e+00, 7.104370000000000296e+00, 6.532535323237556035e+00, 7.104931308171718030e+00, 2.791009129463983482e-02, 6.540176569252064143e-01
4.299999999999999822e+00, 6.531320000000000014e+00, 7.104980000000000295e+00, 6.533035757593538939e+00, 7.104542087350909974e+00, 2.821229054123988028e-02, 6.480779641419517345e-01
4.400000000000000355e+00, 6.536950000000000038e+00, 7.104820000000000135e+00, 6.533496801575913615e+00, 7.104109604329530647e+00, 2.849070296927843499e-02, 6.414780698309694440e-01
4.500000000000000000e+00, 6.533489999999999576e+00, 7.099029999999999951e+00, 6.533898600761226305e+00, 7.103658387935604779e+00, 2.873333901061799964e-02, 6.345922954442765329e-01
4.599999999999999645e+00, 6.531279999999999752e+00, 7.095509999999999984e+00, 6.534274365405797980e+00, 7.103176581026724001e+00, 2.896025347228691968e-02, 6.272396954120889045e-01
4.700000000000000178e+00, 6.539329999999999643e+00, 7.103110000000000035e+00, 6.534556165521535398e+00, 7.102669783972622497e+00, 2.913042520739969263e-02, 6.195057340105072363e-01
4.799999999999999822e+00, 6.539670000000000094e+00, 7.104989999999999917e+00, 6.534780297462782883e+00, 7.102141396100602577e+00, 2.926577263703601661e-02, 6.114422865729310930e-01
4.900000000000000355e+00, 6.532289999999999708e+00, 7.107479999999999798e+00, 6.534937984709593195e+00, 7.101597446986074758e+00, 2.936099584986063410e-02, 6.031413672559452488e-01
5.000000000000000000e+00, 6.542720000000000091e+00, 7.103180000000000049e+00, 6.535064996514816649e+00, 7.101048363445356948e+00, 2.943769496411799066e-02, 5.947620941804849792e-01
5.099999999999999645e+00, 6.532820000000000071e+00, 7.100500000000000256e+00, 6.535166786845270082e+00, 7.100513012267849255e+00, 2.949916348802414726e-02, 5.865923834261944636e-01
5.200000000000000178e+00, 6.532160000000000188e+00, 7.096289999999999765e+00, 6.535248166530595704e+00, 7.099990785352891187e+00, 2.954830655604082784e-02, 5.786229550909937069e-01
5.299999999999999822e+00, 6.536819999999999631e+00, 7.101390000000000313e+00, 6.535303166365955541e+00, 7.099485191968013531e+00, 2.958151952115834968e-02, 5.709073622478758603e-01
5.400000000000000355e+00, 6.534589999999999677e+00, 7.097470000000000390e+00, 6.535344635412076997e+00, 7.098993772618316989e+00, 2.960656159579871244e-02, 5.634080718479316241e-01
5.500000000000000000e+00, 6.535580000000000389e+00, 7.097529999999999895e+00, 6.535407899308591340e+00, 7.098521348335274261e+00, 2.964476501176136619e-02, 5.561986550988544664e-01
5.599999999999999645e+00, 6.533000000000000362e+00, 7.094590000000000174e+00, 6.535475350207536671e+00, 7.098058223906248188e+00, 2.968549684921433299e-02, 5.491311584959640557e-01
5.700000000000000178e+00, 6.535540000000000127e+00, 7.100019999999999776e+00, 6.535557082795658168e+00, 7.097608838958266553e+00, 2.973485302601893213e-02, 5.422733328357429716e-01
5.799999999999999822e+00, 6.534959999999999880e+00, 7.095399999999999707e+00, 6.535682629920256836e+00, 7.097179292069843548e+00, 2.981066765787409450e-02, 5.357182452945915552e-01
5.900000000000000355e+00, 6.527059999999999640e+00, 7.097059999999999924e+00, 6.535842057421683116e+00, 7.096765255820074891e+00, 2.990694176504190074e-02, 5.293998573942446662e-01
6.000000000000000000e+00, 6.539769999999999861e+00, 7.097000000000000419e+00, 6.536023964661432650e+00, 7.096365413811170697e+00, 3.001679079947805820e-02, 5.232980802853024471e-01
6.099999999999999645e+00, 6.536139999999999617e+00, 7.096350000000000158e+00, 6.536254895120983122e+00, 7.095993177851746658e+00, 3.015624367688109903e-02, 5.176175844750611210e-01
6.200000000000000178e+00, 6.542670000000000208e+00, 7.095589999999999620e+00, 6.536524871614214582e+00, 7.095651381956684212e+00, 3.031927543495059607e-02, 5.124016183635008437e-01
6.299999999999999822e+00, 6.541059999999999874e+00, 7.097419999999999618e+00, 6.536820544991530646e+00, 7.095339745804874809e+00, 3.049782487064852873e-02, 5.076459041186649479e-01
6.400000000000000355e+00, 6.533680000000000376e+00, 7.094249999999999723e+00, 6.537172721552066967e+00, 7.095045039186809177e+00, 3.071049510400058677e-02, 5.031485425210306950e-01
6.500000000000000000e+00, 6.539390000000000036e+00, 7.091319999999999624e+00, 6.537551292249489165e+00, 7.094757125172761469e+00, 3.093910406774997082e-02, 4.987548392553968202e-01
6.599999999999999645e+00, 6.528360000000000163e+00, 7.093289999999999651e+00, 6.537964985634782344e+00, 7.094452135784385938e+00, 3.118892270602765734e-02, 4.941005577466571763e-01
6.700000000000000178e+00, 6.541750000000000398e+00, 7.094299999999999606e+00, 6.538397736635132240e+00, 7.094147633528121943e+00, 3.145024974064800083e-02, 4.894537101030467796e-01
6.799999999999999822e+00, 6.535099999999999909e+00, 7.095519999999999605e+00, 6.538834720845753345e+00, 7.093837025146894959e+00, 3.171413310046737599e-02, 4.847136801206780587e-01
6.900000000000000355e+00, 6.536410000000000053e+00, 7.094269999999999854e+00, 6.539272438312312197e+00, 7.093515599420379125e+00, 3.197845925441009790e-02, 4.798085723616047349e-01
7.000000000000000000e+00, 6.542679999999999829e+00, 7.093479999999999563e+00, 6.539709664910219544e+00, 7.093169524676271820e+00, 3.224248898558550180e-02, 4.745273090011983830e-01
7.099999999999999645e+00, 6.541500000000000092e+00, 7.093390000000000306e+00, 6.540114690409108533e+00, 7.092821203047280143e+00, 3.248707331348932303e-02, 4.692117571207051197e-01
7.200000000000000178e+00, 6.539250000000000007e+00, 7.093659999999999854e+00, 6.540502760937332738e+00, 7.092465823380355694e+00, 3.272141897712126102e-02, 4.637884962618324947e-01
7.299999999999999822e+00, 6.543680000000000163e+00, 7.091109999999999580e+00, 6.540817850802275402e+00, 7.092111405713906969e+00, 3.291169352294048139e-02, 4.583799159826659753e-01
7.400000000000000355e+00, 6.540890000000000093e+00, 7.092489999999999739e+00, 6.541107580676286837e+00, 7.091763226589683278e+00, 3.308665383211392697e-02, 4.530665387919548537e-01
7.500000000000000000e+00, 6.544649999999999856e+00, 7.092220000000000191e+00, 6.541355280411281115e+00, 7.091420147079658065e+00, 3.323623323729141266e-02, 4.478309841123550017e-01
7.599999999999999645e+00, 6.546759999999999913e+00, 7.092249999999999943e+00, 6.541549947269239773e+00, 7.091081999677806280e+00, 3.335378747214717138e-02, 4.426706957231429929e-01
7.700000000000000178e+00, 6.543490000000000251e+00, 7.090340000000000309e+00, 6.541720897832654202e+00, 7.090747223506129515e+00, 3.345702005570595772e-02, 4.375618538919535117e-01
7.799999999999999822e+00, 6.546400000000000219e+00, 7.085569999999999702e+00, 6.541868330487758065e+00, 7.090418715313442810e+00, 3.354605078823654635e-02, 4.325486643680983012e-01
7.900000000000000355e+00, 6.536340000000000039e+00, 7.088700000000000223e+00, 6.542035000037532022e+00, 7.090087032761404728e+00, 3.364669817938924223e-02, 4.274870326275814203e-01
8.000000000000000000e+00, 6.536089999999999733e+00, 7.091420000000000279e+00, 6.542170263766387883e+00, 7.089767301518850928e+00, 3.372838041495891670e-02, 4.226077834907157604e-01
8.099999999999999645e+00, 6.539430000000000298e+00, 7.088949999999999640e+00, 6.542373441597767680e+00, 7.089464709405092435e+00, 3.385107420453339205e-02, 4.179900855201145182e-01
8.199999999999999289e+00, 6.546960000000000335e+00, 7.086430000000000007e+00, 6.542602783631749297e+00, 7.089186273671439942e+00, 3.398956787319217659e-02, 4.137410252711214986e-01
8.300000000000000711e+00, 6.536669999999999980e+00, 7.089900000000000091e+00, 6.542889199449682280e+00, 7.088928858010416612e+00, 3.416252691039432798e-02, 4.098127412165770145e-01
8.400000000000000355e+00, 6.545819999999999972e+00, 7.092010000000000147e+00, 6.543234801955402524e+00, 7.088694945143166670e+00, 3.437122724362107890e-02, 4.062431208488113676e-01
8.500000000000000000e+00, 6.536489999999999689e+00, 7.091140000000000221e+00, 6.543631503775665159e+00, 7.088489271563565453e+00, 3.461078511924448736e-02, 4.031044452920226062e-01
8.599999999999999645e+00, 6.546219999999999928e+00, 7.090160000000000018e+00, 6.544067387746638431e+00, 7.088317240296963639e+00, 3.487400407305599886e-02, 4.004791672542044045e-01
8.699999999999999289e+00, 6.547500000000000320e+00, 7.087250000000000050e+00, 6.544517519889368806e+00, 7.088174830995874309e+00, 3.514582712592455999e-02, 3.983059343418629550e-01
8.800000000000000711e+00, 6.537980000000000125e+00, 7.085860000000000269e+00, 6.544993576087607678e+00, 7.088065586219264524e+00, 3.543330503931542419e-02, 3.966388076709662647e-01
8.900000000000000355e+00, 6.549559999999999604e+00, 7.082419999999999938e+00, 6.545432619496264870e+00, 7.087983760739093420e+00, 3.569843189508520309e-02, 3.953901123595241485e-01
9.000000000000000000e+00, 6.552979999999999805e+00, 7.085899999999999643e+00, 6.545872481431648460e+00, 7.087928346070618169e+00, 3.596405303778208579e-02, 3.945444584560521828e-01
9.099999999999999645e+00, 6.553720000000000212e+00, 7.084810000000000052e+00, 6.546261079200724531e+00, 7.087887843420373812e+00, 3.619871708840385893e-02, 3.939263689641805954e-01
9.199999999999999289e+00, 6.536220000000000141e+00, 7.088549999999999685e+00, 6.546572396201076671e+00, 7.087843030414967771e+00, 3.638671329976592844e-02, 3.932425014253022599e-01
9.300000000000000711e+00, 6.555200000000000138e+00, 7.089739999999999931e+00, 6.546805296432351540e+00, 7.087791858868556893e+00, 3.652735567090370505e-02, 3.924615995601510865e-01
9.400000000000000355e+00, 6.542010000000000325e+00, 7.090429999999999566e+00, 6.546968833043258051e+00, 7.087723210306939414e+00, 3.662611116204180645e-02, 3.914139902231849044e-01
9.500000000000000000e+00, 6.549940000000000317e+00, 7.088910000000000267e+00, 6.547053367534109825e+00, 7.087622578592732481e+00, 3.667715933477756762e-02, 3.898783029354376817e-01
9.599999999999999645e+00, 6.546289999999999942e+00, 7.088849999999999874e+00, 6.547082728801300711e+00, 7.087470942365509785e+00, 3.669488983772611207e-02, 3.875642627907076587e-01
9.699999999999999289e+00, 6.546899999999999942e+00, 7.089199999999999946e+00, 6.547027619649740338e+00, 7.087259741816454905e+00, 3.666161085940815995e-02, 3.843412430806204538e-01
9.800000000000000711e+00, 6.549570000000000114e+00, 7.089030000000000165e+00, 6.546928946691362050e+00, 7.086996699684754653e+00, 3.660202483513701199e-02, 3.803270964373132723e-01
9.900000000000000355e+00, 6.541859999999999786e+00, 7.088160000000000238e+00, 6.546781443633897801e+00, 7.086678938708558029e+00, 3.651295158845843658e-02, 3.754779144917106404e-01
1.000000000000000000e+01, 6.556569999999999787e+00, 7.087089999999999890e+00, 6.546620584520259634e+00, 7.086320675969409066e+00, 3.641581296803992479e-02, 3.700106565947299808e-01
1.009999999999999964e+01, 6.536929999999999907e+00, 7.085329999999999906e+00, 6.546471316287822972e+00, 7.085925845221957786e+00, 3.632567377826530913e-02, 3.639853536924478328e-01
1.019999999999999929e+01, 6.556429999999999758e+00, 7.086000000000000298e+00, 6.546302616459088952e+00, 7.085514134920955165e+00, 3.622380035463745873e-02, 3.577024608642071501e-01
1.030000000000000071e+01, 6.546210000000000306e+00, 7.084459999999999980e+00, 6.546144369824015818e+00, 7.085092957676924819e+00, 3.612823934184055535e-02, 3.512750980328856465e-01
1.040000000000000036e+01, 6.535309999999999953e+00, 7.083560000000000301e+00, 6.546015999907901062e+00, 7.084701197358095115e+00, 3.605072009986166198e-02, 3.452966513154479000e-01
1.050000000000000000e+01, 6.547159999999999869e+00, 7.083499999999999908e+00, 6.545927128138123052e+00, 7.084335971197872617e+00, 3.599705275758222078e-02, 3.397231283378597810e-01
1.059999999999999964e+01, 6.551479999999999748e+00, 7.081339999999999968e+00, 6.545832356113823636e+00, 7.084018482271321915e+00, 3.593982240558971086e-02, 3.348780979978039363e-01
1.069999999999999929e+01, 6.543149999999999800e+00, 7.082530000000000214e+00, 6.545807803231385336e+00, 7.083752118924640406e+00, 3.592499556069785743e-02, 3.308132680518541813e-01
1.080000000000000071e+01, 6.542559999999999931e+00, 7.081809999999999938e+00, 6.545823696832792749e+00, 7.083520820217277247e+00, 3.593459329177618733e-02, 3.272835409934484185e-01
1.090000000000000036e+01, 6.540619999999999656e+00, 7.079139999999999766e+00, 6.545885911348381825e+00, 7.083317309298752917e+00, 3.597216301398616090e-02, 3.241778686618322913e-01
1.100000000000000000e+01, 6.544970000000000176e+00, 7.083400000000000141e+00, 6.545997754084279308e+00, 7.083122325452399615e+00, 3.603970192317940135e-02, 3.212023234619852396e-01
1.109999999999999964e+01, 6.549459999999999837e+00, 7.084010000000000140e+00, 6.546176093328984535e+00, 7.082929605785633242e+00, 3.614739633853041728e-02, 3.182613307075200515e-01
1.119999999999999929e+01, 6.549640000000000128e+00, 7.087110000000000021e+00, 6.546410360618751589e+00, 7.082718347993970376e+00, 3.628886424061237431e-02, 3.150374374483126960e-01
1.130000000000000071e+01, 6.551499999999999879e+00, 7.084780000000000300e+00, 6.546664062059987188e+00, 7.082471192589123277e+00, 3.644206791954876512e-02, 3.112657297286050007e-01
1.140000000000000036e+01, 6.543120000000000047e+00, 7.084439999999999849e+00, 6.546950630387932790e+00, 7.082186637271357554e+00, 3.661511905356713836e-02, 3.069232817478909636e-01
1.150000000000000000e+01, 6.541030000000000122e+00, 7.081760000000000055e+00, 6.547223383007623632e+00, 7.081862223885948993e+00, 3.677982724195054398e-02, 3.019725809089635615e-01
1.159999999999999964e+01, 6.546739999999999782e+00, 7.085350000000000037e+00, 6.547521492376637831e+00, 7.081506333364154138e+00, 3.695984770945734410e-02, 2.965415241645040778e-01
1.169999999999999929e+01, 6.547760000000000247e+00, 7.079579999999999984e+00, 6.547796721180204393e+00, 7.081122362899923139e+00, 3.712605120065667202e-02, 2.906819542919547583e-01
1.180000000000000071e+01, 6.545630000000000059e+00, 7.080969999999999764e+00, 6.548022609279227524e+00, 7.080725178696133604e+00, 3.726245912813924699e-02, 2.846207365390769350e-01
1.190000000000000036e+01, 6.553939999999999877e+00, 7.081220000000000070e+00, 6.548246238407675612e+00, 7.080329223498527114e+00, 3.739750292224907485e-02, 2.785782739985766532e-01
1.200000000000000000e+01, 6.553469999999999906e+00, 7.076019999999999754e+00, 6.548454583855697564e+00, 7.079940178592771360e+00, 3.752331730064265708e-02, 2.726412657617561797e-01
1.209999999999999964e+01, 6.545169999999999710e+00, 7.078380000000000116e+00, 6.548630458182732816e+00, 7.079571764577748283e+00, 3.762952321654535609e-02, 2.670190946206044136e-01
1.219999999999999929e+01, 6.549769999999999648e+00, 7.076439999999999841e+00, 6.548749526845287328e+00, 7.079236334749845483e+00, 3.770142567425527336e-02, 2.619002776879790217e-01
1.230000000000000071e+01, 6.557000000000000384e+00, 7.079340000000000188e+00, 6.548825293846055828e+00, 7.078933518852413620e+00, 3.774717938855495086e-02, 2.572791646732726090e-01
1.240000000000000036e+01, 6.549640000000000128e+00, 7.076819999999999666e+00, 6.548851443752274015e+00, 7.078672867191797557e+00, 3.776297063442630303e-02, 2.533014977429927650e-01
1.250000000000000000e+01, 6.545429999999999637e+00, 7.075219999999999843e+00, 6.548839911727383445e+00, 7.078451119222480159e+00, 3.775600674557247349e-02, 2.499175194390533816e-01
1.259999999999999964e+01, 6.540060000000000429e+00, 7.078730000000000189e+00, 6.548783250165218561e+00, 7.078264200124129601e+00, 3.772179030700726493e-02, 2.470650460867277742e-01
1.269999999999999929e+01, 6.549210000000000420e+00, 7.080309999999999881e+00, 6.548707158604185175e+00, 7.078098738149922298e+00, 3.767584059923440726e-02, 2.445400185405090798e-01
1.280000000000000071e+01, 6.552069999999999617e+00, 7.080569999999999808e+00, 6.548605208035794156e+00, 7.077944572436491555e+00, 3.761427531181983641e-02, 2.421873772465802654e-01
1.290000000000000036e+01, 6.545919999999999739e+00, 7.078800000000000203e+00, 6.548491387338583714e+00, 7.077784424586584855e+00, 3.754554196341307326e-02, 2.397434457365193727e-01
1.300000000000000000e+01, 6.548490000000000144e+00, 7.079519999999999591e+00, 6.548369747034065824e+00, 7.077633267080987167e+00, 3.747208655823949103e-02, 2.374367111089385474e-01
1.309999999999999964e+01, 6.558539999999999814e+00, 7.078380000000000116e+00, 6.548281460859702641e+00, 7.077484178755599764e+00, 3.741877284174743856e-02, 2.351615531445402640e-01
1.319999999999999929e+01, 6.549929999999999808e+00, 7.076060000000000016e+00, 6.548189292342855516e+00, 7.077346964952087482e+00, 3.736311467995569180e-02, 2.330676059687627755e-01
1.330000000000000071e+01, 6.549360000000000070e+00, 7.074910000000000032e+00, 6.548143294184986196e+00, 7.077239504360188782e+00, 3.733533759293736903e-02, 2.314277067956921896e-01
1.340000000000000036e+01, 6.539130000000000109e+00, 7.076419999999999710e+00, 6.548133980942869137e+00, 7.077168910445521988e+00, 3.732971356909181582e-02, 2.303504104562580923e-01
1.350000000000000000e+01, 6.546770000000000422e+00, 7.076780000000000292e+00, 6.548110565415121265e+00, 7.077146419904535968e+00, 3.731557354301336810e-02, 2.300071942230955957e-01
1.359999999999999964e+01, 6.542900000000000382e+00, 7.076069999999999638e+00, 6.548095661169533344e+00, 7.077170638965408322e+00, 3.730657325809295238e-02, 2.303767884826783130e-01
1.369999999999999929e+01, 6.545729999999999826e+00, 7.076469999999999594e+00, 6.548090381195478926e+00, 7.077246234243225409e+00, 3.730338481956502888e-02, 2.315304079760191203e-01
1.380000000000000071e+01, 6.545539999999999914e+00, 7.075269999999999726e+00, 6.548112452278290974e+00, 7.077355784474693934e+00, 3.731671297043578223e-02, 2.332021960317212095e-01
1.390000000000000036e+01, 6.552970000000000184e+00, 7.076139999999999652e+00, 6.548124902919028045e+00, 7.077482603961745333e+00, 3.732423158742410180e-02, 2.351375210496670920e-01
1.400000000000000000e+01, 6.553810000000000358e+00, 7.075650000000000439e+00, 6.548143369175900119e+00, 7.077612414701195398e+00, 3.733538287799307437e-02, 2.371184939860577212e-01
1.409999999999999964e+01, 6.553969999999999629e+00, 7.074659999999999727e+00, 6.548174554648738876e+00, 7.077723352354919228e+00, 3.735421497112190875e-02, 2.388114547579060498e-01
1.419999999999999929e+01, 6.543919999999999959e+00, 7.078610000000000291e+00, 6.548234447093345345e+00, 7.077793556268841435e+00, 3.739038245526987714e-02, 2.398827995025532012e-01
1.430000000000000071e+01, 6.554420000000000357e+00, 7.081330000000000346e+00, 6.548298400479990455e+00, 7.077805729451504213e+00, 3.742900223632730089e-02, 2.400685679952593021e-01
1.440000000000000036e+01, 6.540700000000000180e+00, 7.081050000000000288e+00, 6.548374887425080004e+00, 7.077744113130573389e+00, 3.747519070621243426e-02, 2.391282739585638695e-01
1.450000000000000000e+01, 6.551929999999999588e+00, 7.082779999999999632e+00, 6.548478207005054230e+00, 7.077598124293151827e+00, 3.753758270399187857e-02, 2.369004156382706061e-01
1.459999999999999964e+01, 6.549170000000000158e+00, 7.084600000000000009e+00, 6.548569669437758201e+00, 7.077369963725590019e+00, 3.759281447999786308e-02, 2.334185780691584444e-01
1.469999999999999929e+01, 6.537429999999999630e+00, 7.080090000000000217e+00, 6.548639316503170882e+00, 7.077068539550291248e+00, 3.763487252506209080e-02, 2.288187033887555677e-01
1.480000000000000071e+01, 6.545969999999999622e+00, 7.077119999999999855e+00, 6.548660540907296657e+00, 7.076710288287948458e+00, 3.764768938877190857e-02, 2.233516206332348264e-01
1.490000000000000036e+01, 6.545180000000000220e+00, 7.074849999999999639e+00, 6.548663204912076985e+00, 7.076312989667482789e+00, 3.764929811173013674e-02, 2.172886568280669173e-01
1.500000000000000000e+01, 6.560870000000000424e+00, 7.072180000000000355e+00, 6.548640314946431396e+00, 7.075905716601536888e+00, 3.763547545888846352e-02, 2.110734782937052079e-01
1.509999999999999964e+01, 6.547649999999999970e+00, 7.072239999999999860e+00, 6.548581134392763126e+00, 7.075513246466572426e+00, 3.759973786709822768e-02, 2.050841994482114350e-01
1.519999999999999929e+01, 6.555119999999999614e+00, 7.071399999999999686e+00, 6.548482016533394123e+00, 7.075151214944361833e+00, 3.753988317873038077e-02, 1.995594281491821498e-01
1.530000000000000071e+01, 6.548300000000000232e+00, 7.071329999999999671e+00, 6.548396311605468867e+00, 7.074851843804233376e+00, 3.748812820959351172e-02, 1.949908837510585247e-01
1.540000000000000036e+01, 6.550869999999999749e+00, 7.072499999999999787e+00, 6.548299727268144466e+00, 7.074624222526463058e+00, 3.742980344906528950e-02, 1.915172759978024108e-01
1.550000000000000000e+01, 6.547430000000000305e+00, 7.075840000000000352e+00, 6.548196542835687417e+00, 7.074475005002382133e+00, 3.736749306334421344e-02, 1.892401464005764589e-01
